ID,Labels,F0,F1,F2,F3,F4,Time
CDMN3E3SF004_LEC,CODaCNA_T,170.24735,651.3434,1717.00849,2566.30034,4111.25029,0.06905
CDMN3E3SF004_LEC,CLa_A,153.95965,751.27522,1922.47865,2593.51231,4062.31388,0.07189
CDMN3E3SF004_LEC,COVa_T,186.16499,668.24527,1857.84985,2546.76886,3899.20791,0.0454
CDMN3E3SF004_LEC,CLaCFA_T,170.95286,704.68305,1866.46551,2752.80563,3927.69977,0.07189
CDMN3E3SF004_LEC,CODCLa_A,172.37714,704.71859,1795.54837,2611.26774,3826.45355,0.12486
CDMN3E3SF004_LEC,COSVaCVS_T,190.59536,786.16424,1867.34992,2513.09965,3908.15519,0.07094
CDMN3E3SF004_LEC,COVa_T,244.35098,664.6239,1872.33509,2648.94255,4047.09176,0.07189
CDMN3E3SF004_LEC,COSDa_T,262.526,752.516,1765.76714,2609.79849,3894.96325,0.07662
CDMN3E3SF004_LEC,COVa_A,173.17906,648.87109,1693.8284,2499.49317,3933.48277,0.07283
CDMN3E3SF004_LEC,CAPa_T,190.22191,766.05036,1714.46483,2599.90642,3886.9381,0.06527
CDMN3E3SF004_LEC,CNBaCFA_T,233.87962,786.82766,1749.93839,2711.50726,4025.55226,0.12675
CDMN3E3SF004_LEC,CNAa_T,198.79355,680.40805,1644.08167,2899.65404,3819.94665,0.10121
CDMN3E3SF004_LEC,COSDCVSaCFA_A,179.09568,618.99846,1814.15987,2588.41131,3576.49032,0.07473
CDMN3E3SF004_LEC,CFLaCNA_A,143.39242,767.86609,1670.45316,2406.98813,3888.67071,0.07567
CDMN3E3SF004_LEC,COSBaCVS_T,155.63675,758.91017,1748.83154,2514.35151,3781.44226,0.10972
CDMN3E3SF004_LEC,COSDa_T,222.42353,547.19921,1687.13611,2695.06437,3950.13052,0.04351
CDMN3E3SF004_LEC,COSVaCNA_A,200.32268,654.90283,1890.32391,2633.89851,3975.01478,0.06716
CDMN3E3SF004_LEC,CLa_T,160.51296,643.01815,1753.98954,2575.26296,4085.50178,0.07189
CDMN3E3SF004_LEC,CVMa_A,153.76422,715.4541,1737.00239,2586.95771,4187.45613,0.06716
CDMN3E3SF004_LEC,CLa_T,188.72539,668.32842,1746.78763,2553.27871,3609.66823,0.07189
CDMN3E3SF004_LEC,CODa_T,181.55831,605.25809,1709.20825,2631.58093,4074.01569,0.05392
CDMN3E3SF004_LEC,COBa_,157.80174,682.94385,1640.14715,2373.84158,2808.18708,0.06054
CDMN3E3SF004_LEC,CVSa_,156.1522,711.16957,1831.02629,2529.15355,3748.42447,0.07283
CDMN3E2SF010_LEC,CLa_T,289.47767,619.64677,1705.06518,2743.87021,4129.00991,0.05693
CDMN3E2SF010_LEC,COSDa_A,244.22739,635.13038,1806.44677,2891.67801,3899.72703,0.05492
CDMN3E2SF010_LEC,COBa_T,229.11274,579.3162,1644.61184,2775.35471,4328.43051,0.08305
CDMN3E2SF010_LEC,CFAa_A,232.09399,560.85838,1551.89039,2839.85201,3930.6396,0.0576
CDMN3E2SF010_LEC,CLaCFA_T,191.52493,513.23485,1684.66006,2474.58273,4037.96592,0.05358
CDMN3E2SF010_LEC,CFLa_A,221.16383,558.28935,1567.95308,2435.84354,3979.92242,0.06295
CDMN3E2SF010_LEC,CFAa_T,208.13034,631.5629,1675.05588,2690.08676,3513.68265,0.19488
CDMN3E2SF010_LEC,COSDa_T,93.42277,572.64439,1859.9433,2985.31021,3876.60354,0.07836
CDMN3E2SF010_LEC,CODCVSa_A,224.01112,558.36505,1832.18951,2348.74431,2961.95804,0.0649
CDMN3E2SF010_LEC,CVMa_A,252.87527,568.62557,1617.73895,2351.21353,3995.94907,0.05978
CDMN3E2SF010_LEC,CODaCFA_A,188.9141,629.32549,1817.59963,2769.26265,3611.95588,0.15244
CDMN3E2SF010_LEC,COBa_A,216.36384,510.37592,1654.57556,2736.61693,3781.3854,0.06127
CDMN3E2SF010_LEC,CFAa_T,203.50751,570.82531,1609.42693,2976.01735,4109.46539,0.08319
CDMN3E2SF010_LEC,COSBa_T,247.21668,633.10098,1643.83621,2557.44366,4081.89346,0.14048
CDMN3E2SF010_LEC,CFVaCNA_A,255.96539,415.00393,1562.47182,2418.43374,4135.87709,0.05579
CDMN3E2SF010_LEC,CLaCFA_T,194.71875,518.67014,1740.42087,2831.74383,4546.61683,0.06177
CDMN3E2SF010_LEC,COSDaCNA_A,206.86471,700.27742,1860.83604,2906.35857,4699.01589,0.06825
CDMN3E2SF010_LEC,CLaCFA_T,186.17452,485.21614,1716.6507,2959.67709,4092.87841,0.08269
CDMN3E2SF010_LEC,CNBa_T,190.66651,548.28903,1589.3076,2757.76698,3722.39552,0.08965
CDMN3E2SF010_LEC,COSBa_A,195.64344,398.29101,1584.15303,2932.42204,4231.85787,0.0812
CDMN3E2SF010_LEC,CLa_T,182.6809,587.39309,1477.33676,2803.1216,3753.03659,0.07721
CDMN3E2SF010_LEC,COVa_A,205.92796,455.17662,1639.32714,2927.00644,4108.22213,0.07373
CDMN3E2SF010_LEC,CNBa_T,233.25789,549.30563,1728.94513,3061.62849,3902.63311,0.11358
CDMN3E2SF010_LEC,CFPa_A,198.79663,574.40915,1838.73253,2983.43984,3946.50196,0.07273
CDMN3E2SF010_LEC,COVaCNA_T,195.91846,378.58337,1664.64589,2590.12204,3660.41003,0.09116
CDMN3E2SF010_LEC,CLaCFA_T,182.23448,550.99343,1719.03022,2804.95322,4571.32102,0.07173
CDMN3E2SF010_LEC,CODCVSaCFA_T,230.60603,465.25783,1630.82802,2625.62238,4001.4139,0.12404
CDMN3E2SF010_LEC,CNAa_A,199.73578,640.34659,1840.49584,2803.11035,3631.96086,0.05729
CDMN3E2SF010_LEC,CVSa_T,97.06013,598.61482,1828.22691,2848.29653,3908.28268,0.07869
CDMN3E2SF010_LEC,COSDa_A,125.24532,529.55069,1674.73774,2887.44644,4313.83024,0.08318
CDMN3E2SF010_LEC,CLaCFA_T,212.19207,557.1194,1824.37421,2944.09507,4763.82722,0.04583
CDMN3E2SF010_LEC,COVa_T,231.08683,539.56658,1548.94819,2375.39766,3972.20668,0.06922
CDMN3E2SF010_LEC,CFAaCFA_A,246.48035,463.96022,1655.00208,2838.15122,4545.11235,0.06725
CDMN3E2SF010_LEC,CNAaCFA_A,228.10706,435.45406,1628.07469,2792.92003,4273.11052,0.06526
CDMN3E2SF010_LEC,COVa_A,200.42881,479.34788,1725.79602,2934.21159,4171.50963,0.06127
CDMN3E2SF010_LEC,CVSa_T,151.7519,1110.6359,2071.44505,3075.16368,3996.53253,0.13548
CDMN3E2SF010_LEC,CLaCFA_T,213.23582,571.76889,1814.40538,2836.23744,4811.13232,0.05729
CDMN3E2SF010_LEC,CNBa_T,229.61477,543.37254,1544.13863,2290.77091,3308.46098,0.05779
CDMN3E2SF010_LEC,CLaCFA_A,238.69863,592.61151,1660.65891,2716.92667,4527.53352,0.07424
CDMN3E2SF010_LEC,CLa_T,195.46906,485.32907,1694.99047,2922.12704,3923.95115,0.07172
CDMN3E2SF010_LEC,CODaCNA_T,209.99273,567.30742,1797.80965,2841.53153,3941.28742,0.08419
CDMN3E2SF010_LEC,CODaCNA_T,182.20924,594.09692,1688.22779,2871.98018,4242.42589,0.08366
CDMN3E2SF010_LEC,CLa_T,200.181,986.24489,2200.80558,2998.35959,4310.46365,0.05978
CDMN3E2SF010_LEC,COVa_A,216.77978,567.21274,1828.52603,2914.30358,3909.24436,0.06327
CDMN3E2SF010_LEC,CNAa_A,297.94009,480.54844,1742.47304,2634.00884,3699.99994,0.13449
CDMN3E2SF010_LEC,CLaCFA_A,201.01675,466.57891,1737.6937,2718.43568,3792.15745,0.04184
CDMN3E2SF010_LEC,CODCLa_T,248.72715,679.49459,1799.01586,2701.52041,3865.16478,0.1569
CDMN3E2SF010_LEC,COSVaCVS_T,221.07432,635.8866,1761.55557,2722.32162,3925.1981,0.23212
CDMN3E2SF010_LEC,COVa_T,233.68229,539.46506,1910.2533,2849.67895,4289.64633,0.0832
CDMN3E2SF010_LEC,COSDa_A,225.08643,588.03407,1679.06431,2881.62953,4185.95709,0.06576
CDMN3E2SF010_LEC,COVa_A,200.48945,483.15743,1662.63546,2798.98083,3874.07981,0.05528
CDMN3E2SF010_LEC,CFVa_A,204.14119,591.87211,1537.83784,2353.9543,3292.24442,0.0822
CDMN3E2SF010_LEC,CNBaCFA_T,257.22808,468.01878,1649.77779,2479.34781,3661.5654,0.20673
CDMN3E2SF010_LEC,CNAa_T,208.15622,528.14228,1713.24408,2547.08382,3641.43478,0.12205
CDMN3E2SF010_LEC,COSDCVSaCFA_A,194.947,532.67201,1828.36872,2951.29249,4114.23963,0.12653
CDMN3E2SF010_LEC,CFLaCNA_T,161.36025,581.58807,1550.66038,2720.35356,3857.14178,0.06822
CDMN3E2SF010_LEC,COSBaCVS_T,224.88991,600.97547,1592.20555,2736.62292,3904.14877,0.13301
CDMN3E2SF010_LEC,COSDa_A,225.08983,511.75624,1557.42037,2742.10411,4092.48082,0.07074
CDMN3E2SF010_LEC,COSVaCNA_A,167.20731,765.62253,2125.38574,2817.14354,3935.93958,0.03487
CDMN3E2SF010_LEC,CLa_T,118.53819,579.076,1840.91169,2886.31011,4391.16479,0.06725
CDMN3E2SF010_LEC,CVMa_A,142.30523,517.31686,1690.48745,2478.53165,3577.62912,0.08668
CDMN3E2SF010_LEC,CLa_T,98.5847,529.29196,1735.1603,2511.80976,3482.77516,0.06974
CDMN3E2SF010_LEC,CVSa_A,228.17617,587.25302,1687.18307,2545.20045,3720.98673,0.18879
CDMN3E2SF010_LEC,CNAa_A,195.63892,479.04066,1438.38333,2606.06097,3397.15442,0.12006
CDMN3E2SF010_LEC,CODa_A,207.80822,447.78806,1695.93045,2797.23384,3569.06579,0.06627
CDMN3E2SF010_LEC,COBa_T,107.35422,622.40313,1699.58238,2820.38165,4050.78426,0.07074
CDMN3E2SF010_LEC,CVSa_A,84.08361,501.91204,1828.40131,2772.10211,3746.74399,0.07919
CDMN2E2SF010_LEC,CLa_T,187.85804,571.2751,1304.07205,2807.01568,3921.56195,0.07094
CDMN2E2SF010_LEC,COSDa_A,210.64274,593.1416,835.03782,2250.96376,3747.86308,0.05108
CDMN2E2SF010_LEC,COBa_T,193.67083,638.49065,1478.57899,2875.93938,4253.23783,0.05675
CDMN2E2SF010_LEC,CFAa_A,197.33443,649.58985,1421.24285,3283.2097,4106.69276,0.05202
CDMN2E2SF010_LEC,CLaCFA_T,186.94972,654.32879,1848.98288,3288.76753,4512.11905,0.06337
CDMN2E2SF010_LEC,CFLa_A,189.10161,472.49266,1261.76812,2579.64899,3700.69837,0.0454
CDMN2E2SF010_LEC,CFAa_T,183.24354,689.02814,1678.23359,3092.45271,4284.07733,0.10499
CDMN2E2SF010_LEC,COSDa_T,170.34944,532.44966,1626.82303,3090.34242,4560.51443,0.06527
CDMN2E2SF010_LEC,CODCVSa_A,192.6253,568.48669,1638.30113,2826.71713,4163.88361,0.06432
CDMN2E2SF010_LEC,CVMa_A,198.91263,592.15801,1716.26294,2492.53624,4285.68112,0.0454
CDMN2E2SF010_LEC,CODaCFA_A,223.26739,492.52945,1560.52338,2792.85078,4244.15575,0.09364
CDMN2E2SF010_LEC,COBa_T,184.55361,599.39078,1056.36852,2465.5212,4049.32724,0.05581
CDMN2E2SF010_LEC,CFAa_A,178.4341,603.92875,1209.17841,2597.67119,3833.64179,0.07094
CDMN2E2SF010_LEC,COSBa_T,187.04343,644.40037,1149.78896,2623.25274,3204.97887,0.05486
CDMN2E2SF010_LEC,CAPaCNA_A,191.43061,622.27079,1376.79127,2986.98798,4418.39905,0.04919
CDMN2E2SF010_LEC,CLaCFA_A,186.01741,620.24918,1601.08462,3013.12402,4079.61717,0.06148
CDMN2E2SF010_LEC,COSDSaCNA_T,178.00355,551.49125,1189.73968,2664.29354,4079.60564,0.05865
CDMN2E2SF010_LEC,CLaCFA_T,169.95096,588.41906,1215.76613,2598.84852,4037.86642,0.06716
CDMN2E2SF010_LEC,CNBa_T,166.91287,396.30982,1193.99887,2127.36335,3444.1942,0.06432
CDMN2E2SF010_LEC,COSBa_A,158.59305,477.37363,1360.65224,2733.25204,4356.5256,0.06527
CDMN2E2SF010_LEC,CLa_A,178.88924,634.83887,1073.98458,2390.45428,3786.89132,0.05675
CDMN2E2SF010_LEC,COVa_T,205.77124,605.23547,862.98364,2336.57339,3839.42758,0.07473
CDMN2E2SF010_LEC,CNBa_A,225.58745,783.91534,1812.30914,3122.36086,4381.89409,0.06337
CDMN2E2SF010_LEC,CFPa_T,216.75717,551.72662,958.06419,2238.43452,3728.00361,0.06054
CDMN2E2SF010_LEC,COVaCNA_T,180.12067,567.33042,1579.02899,2798.1803,4359.36487,0.06243
CDMN2E2SF010_LEC,CLaCFA_A,170.4539,656.86984,1667.01591,3001.10633,4229.6194,0.06527
CDMN2E2SF010_LEC,CODCVSa_A,171.99933,545.848,1663.3585,2871.49417,4189.44276,0.08324
CDMN2E2SF010_LEC,CNAa_A,197.16341,475.62937,1103.10166,2113.90228,3438.19862,0.04162
CDMN2E2SF010_LEC,CVSa_T,177.45818,670.40948,1650.041,2728.12608,4182.0137,0.10026
CDMN2E2SF010_LEC,COSDa_A,189.30581,625.64582,1601.75042,3274.73529,4403.50643,0.06527
CDMN2E2SF010_LEC,CLaCFA_T,165.8547,630.25775,1688.44423,2868.47147,4181.66361,0.09743
CDMN2E2SF010_LEC,COVa_T,221.16065,667.29905,999.17535,2104.9044,4128.51976,0.0927
CDMN2E2SF010_LEC,CFAaCFA_A,258.22022,576.17085,1060.0888,2546.37544,4340.32439,0.08986
CDMN2E2SF010_LEC,CNAaCFA_A,212.43521,760.08983,1899.03036,3550.13466,4756.86258,0.0804
CDMN2E2SF010_LEC,COVa_A,175.26932,542.92236,1725.77899,3152.68398,4681.21489,0.04635
CDMN2E2SF010_LEC,CVSa_A,145.03682,759.40092,1919.32785,2816.65318,4187.52475,0.04824
CDMN2E2SF010_LEC,CLaCFA_A,192.86973,559.8837,1778.15839,2349.24272,4105.94692,0.05675
CDMN2E2SF010_LEC,CNBa_T,189.84145,676.50452,1524.59321,2798.0709,3685.46019,0.06337
CDMN2E2SF010_LEC,CLaCFA_A,202.1659,669.39328,1454.87159,2728.79507,4114.20873,0.06148
CDMN2E2SF010_LEC,CLa_A,183.02102,623.4031,1381.63822,2829.12623,4232.44442,0.08891
CDMN2E2SF010_LEC,CODaCNA_T,180.86157,529.12553,1334.96527,2839.86671,4002.07581,0.06432
CDMN2E2SF010_LEC,CODaCNA_A,184.3455,504.51247,1163.47545,2583.75004,3874.51783,0.06148
CDMN2E2SF010_LEC,CLa_T,189.20045,786.00713,1931.37019,2881.63043,4585.14071,0.0681
CDMN2E2SF010_LEC,COVa_T,188.37618,510.17328,1523.85714,2481.17993,3960.03538,0.03311
CDMN2E2SF010_LEC,CLaCFA_T,180.7984,671.48281,1518.38489,2832.08413,4413.10866,0.05108
CDMN2E2SF010_LEC,CODCLa_A,206.11443,692.76102,1344.91919,2747.80299,4085.40055,0.16459
CDMN2E2SF010_LEC,COSVaCVS_T,199.23375,612.24066,1749.73462,2675.5735,4152.05744,0.07945
CDMN2E2SF010_LEC,COVa_A,209.47723,692.49803,1565.80851,2675.32566,4266.69898,0.07
CDMN2E2SF010_LEC,COSDa_A,218.95122,663.8974,894.22759,1995.80166,3712.24417,0.09364
CDMN2E2SF010_LEC,COVa_T,175.17182,566.41285,1182.52144,2653.82887,4042.10487,0.0577
CDMN2E2SF010_LEC,CAPa_T,227.40182,802.98893,1458.89541,2345.74693,3820.4081,0.05297
CDMN2E2SF010_LEC,CNBaCFA_A,205.39858,689.40404,1596.08021,2802.58903,3833.41324,0.14756
CDMN2E2SF010_LEC,CNAa_T,188.82893,495.00644,1464.54056,2923.51205,3927.10192,0.08324
CDMN2E2SF010_LEC,COSDCVSaCFA_A,194.55316,566.23051,1557.68963,2290.83384,4123.28314,0.08135
CDMN2E2SF010_LEC,CFLaCNA_T,161.28803,458.887,1387.17483,2483.54157,3968.74076,0.0681
CDMN2E2SF010_LEC,COSBaCVS_T,187.33439,675.39741,1494.88798,2508.98757,3634.88562,0.13621
CDMN2E2SF010_LEC,COSDa_T,208.76357,573.50277,1291.40231,2720.10745,3880.05713,0.07283
CDMN2E2SF010_LEC,COSVaCNA_A,185.66067,453.6651,1082.4987,2738.98114,3298.41769,0.06621
CDMN2E2SF010_LEC,CLa_T,165.58694,621.92553,1757.80895,2985.98813,4604.51762,0.07283
CDMN2E2SF010_LEC,CVMa_A,245.08866,731.70804,1458.41465,2597.52693,3642.68977,0.07378
CDMN2E2SF010_LEC,CLa_T,172.75504,687.87515,1824.12186,2976.80019,4685.40569,0.07
CDMN2E2SF010_LEC,CODa_T,187.66343,545.18678,1599.26833,2878.84479,4018.63707,0.06054
CDMN2E2SF010_LEC,COBa_T,181.81502,635.57774,1196.91047,2501.5107,3766.45223,0.05486
CDMN2E2SF010_LEC,CVSa_T,168.62217,671.46489,1842.4727,2824.33414,3850.0825,0.05297
CDMN2E2SF002_LEC,CLa_T,212.89331,726.91796,1679.01027,2557.01615,4168.83621,0.08654
CDMN2E2SF002_LEC,COSDa_A,212.32969,689.2372,1665.95641,2492.17875,4119.04298,0.09163
CDMN2E2SF002_LEC,COBa_T,199.83613,787.351,1476.29108,2411.58937,4084.86925,0.08399
CDMN2E2SF002_LEC,CFAa_A,204.59227,876.19072,1524.78808,2795.12641,4144.89231,0.05854
CDMN2E2SF002_LEC,CLa_T,209.31971,748.16506,1511.38698,2808.18392,4219.36516,0.0789
CDMN2E2SF002_LEC,CFLa_A,221.08822,694.11147,1279.40224,2607.2781,3848.50712,0.06363
CDMN2E2SF002_LEC,CFAa_T,186.2749,783.24484,1724.7305,2825.78384,4344.08752,0.1069
CDMN2E2SF002_LEC,COSDa_T,171.01167,817.60839,1795.86901,3132.04754,3974.49804,0.0789
CDMN2E2SF002_LEC,CODCVSa_A,204.2376,554.48037,1900.50601,2965.03271,4305.61286,0.09163
CDMN2E2SF002_LEC,CVMa_A,246.37037,532.92946,1628.74959,2916.77008,4165.23009,0.10945
CDMN2E2SF002_LEC,CODaCFA_A,223.12918,695.8568,1966.683,2915.4296,4238.98625,0.08908
CDMN2E2SF002_LEC,COBa_A,184.22534,839.3448,1451.16904,2274.60266,3913.87135,0.056
CDMN2E2SF002_LEC,CFAa_T,184.5444,560.17235,1342.37294,2646.20943,4116.70513,0.05091
CDMN2E2SF002_LEC,COSBa_T,184.61365,960.7383,1454.78156,2702.38292,4342.92069,0.08399
CDMN2E2SF002_LEC,CFPaCNA_A,187.51367,853.09918,1728.97105,2848.06952,4204.5894,0.08399
CDMN2E2SF002_LEC,CLaCFA_T,195.51744,632.0618,1794.34172,2550.00904,4143.1698,0.08908
CDMN2E2SF002_LEC,COSDaCNA_A,217.74041,787.86457,1829.89939,2829.46359,4182.70922,0.10181
CDMN2E2SF002_LEC,CLaCFA_T,184.55441,717.81062,1892.25777,3033.28528,4428.84984,0.09163
CDMN2E2SF002_LEC,CNBa_T,179.23014,627.45999,1457.1987,2824.51522,4319.36939,0.09418
CDMN2E2SF002_LEC,COSBa_A,150.69548,683.80717,1441.60887,2555.14799,4136.02135,0.07381
CDMN2E2SF002_LEC,CLa_T,167.09997,738.71539,1584.81964,2690.8091,4110.9125,0.08145
CDMN2E2SF002_LEC,COVa_A,176.79732,688.57738,1760.7349,2771.11443,4142.75363,0.08654
CDMN2E2SF002_LEC,CNBa_T,230.00597,767.83403,1787.57454,2943.43637,4193.1713,0.12217
CDMN2E2SF002_LEC,CFPa_T,220.74095,673.26518,1768.95885,2736.46025,3848.50168,0.07636
CDMN2E2SF002_LEC,COVaCNA_T,206.25611,916.2751,1796.74097,2844.34983,4174.00137,0.10181
CDMN2E2SF002_LEC,CLaCFA_T,160.37501,730.55812,1844.62615,2865.20323,4359.2091,0.08654
CDMN2E2SF002_LEC,CODCVSaCFA_T,185.91874,631.74685,1824.86592,2811.02357,4250.38745,0.11454
CDMN2E2SF002_LEC,CNAa_A,212.69562,927.93217,1754.53873,3026.13431,4002.22723,0.07127
CDMN2E2SF002_LEC,CVSa_T,172.06058,700.82946,1742.41745,2807.65234,4066.52363,0.08908
CDMN2E2SF002_LEC,COSDa_A,179.9096,754.61931,1754.37599,2869.39807,4247.43444,0.08145
CDMN2E2SF002_LEC,CLaCFA_T,204.08788,818.55272,1781.2248,2771.49066,4403.01208,0.09163
CDMN2E2SF002_LEC,COVa_T,248.93769,737.65798,1614.42294,2862.21412,4365.57849,0.1069
CDMN2E2SF002_LEC,CFAaCFA_A,269.10527,792.9406,1753.9053,2864.37855,4517.00923,0.08399
CDMN2E2SF002_LEC,CNAaCFA_A,215.6701,779.22696,1719.08616,2965.09788,4353.66773,0.06872
CDMN2E2SF002_LEC,COVa_A,179.51528,674.36763,1622.67386,2874.35074,4382.10494,0.056
CDMN2E2SF002_LEC,CVSa_T,151.61035,969.06247,1733.12626,3135.20622,4257.40701,0.12981
CDMN2E2SF002_LEC,CLaCFA_T,204.11845,680.02839,1744.16781,2650.3326,4384.36343,0.07636
CDMN2E2SF002_LEC,CNBa_T,208.73662,896.89221,1700.56189,2810.62229,4278.57494,0.07381
CDMN2E2SF002_LEC,CLaCFA_A,223.25814,726.42559,1684.71657,2774.39174,4484.71681,0.07636
CDMN2E2SF002_LEC,CLa_T,172.25382,797.34339,1847.76527,2867.767,3993.25735,0.08908
CDMN2E2SF002_LEC,CODaCNA_T,196.04436,872.77005,1905.529,2977.13548,4415.46742,0.07381
CDMN2E2SF002_LEC,CODaCNA_T,168.38821,551.39783,1417.06956,2391.25052,4095.17296,0.1069
CDMN2E2SF002_LEC,CLa_T,184.88217,852.54099,1878.47039,2483.17998,4292.15513,0.05345
CDMN2E2SF002_LEC,COVa_A,183.61995,733.2054,1575.25565,2811.18844,4092.27699,0.09163
CDMN2E2SF002_LEC,CNAa_A,189.13987,667.69762,1873.12607,3124.32202,4366.27692,0.09927
CDMN2E2SF002_LEC,CLaCFA_T,203.28745,753.442,1776.09173,2873.17899,4535.78966,0.06618
CDMN2E2SF002_LEC,CODCLa_T,186.322,843.87956,1901.98741,2849.6573,4617.05449,0.08654
CDMN2E2SF002_LEC,COSVaCVS_A,179.6541,768.46546,1866.1707,2846.12215,4272.17726,0.13235
CDMN2E2SF002_LEC,COVa_T,205.57326,677.97258,1752.86668,2860.50589,4247.41059,0.08145
CDMN2E2SF002_LEC,COSDa_A,203.84985,757.43935,1568.67896,2780.52466,4171.60911,0.08908
CDMN2E2SF002_LEC,COVa_A,177.18994,723.87384,1316.91324,2225.32771,3848.96689,0.06618
CDMN2E2SF002_LEC,CFPa_A,243.50518,799.90604,1523.45304,2814.73828,4239.56334,0.08654
CDMN2E2SF002_LEC,CNBaCFA_T,223.72442,805.50818,1552.55298,2727.33693,4182.97446,0.11708
CDMN2E2SF002_LEC,CNAa_T,207.75584,872.12307,1693.89002,2778.4311,4259.53192,0.11963
CDMN2E2SF002_LEC,COSDCVSaCFA_A,204.65033,690.31836,1728.29772,2769.73313,4339.29937,0.06872
CDMN2E2SF002_LEC,CFLaCNA_T,176.6198,658.77693,1352.55722,2305.85538,3972.62512,0.12217
CDMN2E2SF002_LEC,COSBaCVS_T,192.67803,873.23144,1733.34021,2697.55672,4065.37907,0.10945
CDMN2E2SF002_LEC,COSDa_A,205.74739,579.46106,1693.38765,2903.98222,4171.07785,0.08908
CDMN2E2SF002_LEC,COSVaCNA_A,191.13152,703.76238,1904.64605,3188.14646,4197.66847,0.07636
CDMN2E2SF002_LEC,CLa_T,170.71069,663.00057,1815.51534,3437.58045,4343.68321,0.07127
CDMN2E2SF002_LEC,CVMa_A,219.95449,1037.81292,1802.17896,3024.21621,4283.54888,0.0789
CDMN2E2SF002_LEC,CLa_T,186.86324,691.3188,1813.46662,2855.92515,4295.12307,0.09672
CDMN2E2SF002_LEC,CNAa_A,181.89995,668.49055,1462.29233,2825.36359,3984.27436,0.06618
CDMN2E2SF002_LEC,CODa_A,182.45037,627.83531,1786.68607,3033.2398,4153.62143,0.08145
CDMN2E2SF002_LEC,COBa_T,188.46159,818.44446,1730.02792,2836.29792,3933.86845,0.06872
CDMN2E2SF002_LEC,CVSa_A,164.18939,670.64882,1967.98666,3082.14294,4065.89263,0.06363
CDMN3E2SF017_LEC,CLa_A,228.90283,551.42526,1320.67189,2608.1939,3958.88297,0.056
CDMN3E2SF017_LEC,COBa_T,227.85512,461.11985,729.13832,2590.01132,3946.42837,0.02911
CDMN3E2SF017_LEC,CFAa_T,215.67066,378.366,1098.48509,2799.6613,3888.62455,0.0287
CDMN3E2SF017_LEC,CLaCFA_T,244.52413,364.31873,767.94726,2564.65251,3934.21252,0.02379
CDMN3E2SF017_LEC,CFLa_A,238.02359,427.64829,1065.6229,2463.05212,3818.09123,0.03644
CDMN3E2SF017_LEC,CFAa_T,217.61793,457.15706,813.83798,2604.10153,3848.87332,0.07971
CDMN3E2SF017_LEC,COSDa_T,198.53044,440.80206,1142.96761,2523.06738,3891.56666,0.07029
CDMN3E2SF017_LEC,CODCVSa_T,221.07089,458.67844,1159.55772,2508.02258,3770.46113,0.04255
CDMN3E2SF017_LEC,CVMa_T,244.47377,461.88729,881.64695,2441.62706,3627.30408,0.06175
CDMN3E2SF017_LEC,CODaCFA_T,221.87788,585.0941,1876.62011,2705.48107,4125.10619,0.10429
CDMN3E2SF017_LEC,COBa_A,211.94323,512.80682,988.81018,2522.00633,3720.36421,0.03809
CDMN3E2SF017_LEC,CFAa_T,210.28718,337.56059,1082.4149,2707.54252,3914.07484,0.03719
CDMN3E2SF017_LEC,COSBa_A,201.36615,484.59107,1139.846,2481.99951,3655.3898,0.05578
CDMN3E2SF017_LEC,CFVaCNA_T,212.65378,350.06651,1084.59508,2419.22429,3785.28027,0.03351
CDMN3E2SF017_LEC,CLa_A,230.89187,527.41512,1468.80499,2805.4919,4126.09955,0.06021
CDMN3E2SF017_LEC,COSDaCNA_A,220.63941,487.56186,1488.94286,2786.66732,4178.695,0.05151
CDMN3E2SF017_LEC,CLa_A,191.31378,413.18195,1499.32947,2737.82776,4024.86597,0.05419
CDMN3E2SF017_LEC,CNBa_A,189.12726,395.60282,1415.256,2647.20352,3595.25717,0.04786
CDMN3E2SF017_LEC,COSBa_A,174.39076,365.60983,964.96874,2692.08119,3880.23371,0.06278
CDMN3E2SF017_LEC,CLa_A,206.18711,410.10337,939.0901,2555.19283,3827.05462,0.0686
CDMN3E2SF017_LEC,COVa_T,218.52515,591.42627,1393.1582,2744.23709,3908.3346,0.06934
CDMN3E2SF017_LEC,CNBa_T,245.55025,486.81559,1180.76878,2631.20602,3711.06426,0.08059
CDMN3E2SF017_LEC,COVaCNA_A,209.52903,468.07757,1408.26341,2861.55814,3880.20134,0.06023
CDMN3E2SF017_LEC,CLaCFA_A,180.72267,473.16726,1309.23663,2963.1995,4117.14925,0.05889
CDMN3E2SF017_LEC,CODCVMaCFA_T,224.73694,498.44468,951.80024,2580.89296,3835.45705,0.05904
CDMN3E2SF017_LEC,CNAa_T,249.34176,389.77332,884.47011,2497.91825,3825.93918,0.04296
CDMN3E2SF017_LEC,CVSa_A,217.74854,541.39648,701.46809,2613.76542,3400.46381,0.07997
CDMN3E2SF017_LEC,COSDa_T,234.20461,521.72188,1772.06106,2739.2366,4169.44149,0.07588
CDMN3E2SF017_LEC,CLaCFA_A,230.25209,487.33924,1453.39267,2718.33911,3937.49925,0.03682
CDMN3E2SF017_LEC,COVa_A,272.19206,556.35958,1328.92321,2690.56681,3619.62425,0.05942
CDMN3E2SF017_LEC,CFAaCFA_T,283.78912,396.78432,856.12064,2752.84493,3681.88165,0.05256
